Region Name,Sub-region Name,Year,Source38,Electricity
Asia,Eastern Asia,2006,Coal,2906576.16666644
Asia,Eastern Asia,2006,Hydro,558979
Asia,Eastern Asia,2006,Natural gas,416127.444444444
Asia,Eastern Asia,2006,Nuclear,546888
Asia,Eastern Asia,2006,Oil,198957.555556222
Asia,Eastern Asia,2006,"Solar, wind and other sources",34350
Asia,Eastern Asia,2007,Biofuels and waste,25389.7777777778
Asia,Eastern Asia,2007,Coal,3299898.11111078
Asia,Eastern Asia,2007,Hydro,596185
Asia,Eastern Asia,2007,Natural gas,464102.722222222
Asia,Eastern Asia,2007,Nuclear,509438
Asia,Eastern Asia,2007,Oil,223921.055555889
Asia,Eastern Asia,2007,"Solar, wind and other sources",41191
Asia,Eastern Asia,2008,Biofuels and waste,25721.166667
Asia,Eastern Asia,2008,Coal,3330806
Asia,Eastern Asia,2008,Hydro,696109
Asia,Eastern Asia,2008,Natural gas,469918.500000333
Asia,Eastern Asia,2008,Nuclear,518307
Asia,Eastern Asia,2008,Oil,175994.500000111
Asia,Eastern Asia,2008,"Solar, wind and other sources",51847
Asia,Eastern Asia,2009,Biofuels and waste,28366.811111
Asia,Eastern Asia,2009,Coal,3567961.66666667
Asia,Eastern Asia,2009,Hydro,724681
Asia,Eastern Asia,2009,Natural gas,484884.611110667
Asia,Eastern Asia,2009,Nuclear,539226
Asia,Eastern Asia,2009,Oil,133500.750000444
Asia,Eastern Asia,2009,"Solar, wind and other sources",103924
Asia,Eastern Asia,2010,Biofuels and waste,40541.666667
Asia,Eastern Asia,2010,Coal,3914179.27777778
Asia,Eastern Asia,2010,Hydro,840018
Asia,Eastern Asia,2010,Natural gas,588768.388888
Asia,Eastern Asia,2010,Nuclear,552335
Asia,Eastern Asia,2010,Oil,140997.944444778
Asia,Eastern Asia,2010,"Solar, wind and other sources",113225
Asia,Eastern Asia,2011,Biofuels and waste,44760.611111
Asia,Eastern Asia,2011,Coal,4392560.05555556
Asia,Eastern Asia,2011,Hydro,818642
Asia,Eastern Asia,2011,Natural gas,696769.777777778
Asia,Eastern Asia,2011,Nuclear,384950
Asia,Eastern Asia,2011,Oil,194268.444444667
Asia,Eastern Asia,2011,"Solar, wind and other sources",131006
Asia,Eastern Asia,2012,Biofuels and waste,47320.5
Asia,Eastern Asia,2012,Coal,4485767.16666689
Asia,Eastern Asia,2012,Hydro,985564
Asia,Eastern Asia,2012,Natural gas,720006.777777778
Asia,Eastern Asia,2012,Nuclear,304082
Asia,Eastern Asia,2012,Oil,227850.444443889
Asia,Eastern Asia,2012,"Solar, wind and other sources",164302
Asia,Eastern Asia,2013,Biofuels and waste,52273.555556
Asia,Eastern Asia,2013,Coal,4838908.888889
Asia,Eastern Asia,2013,Hydro,1036142
Asia,Eastern Asia,2013,Natural gas,771006.055555556
Asia,Eastern Asia,2013,Nuclear,301339
Asia,Eastern Asia,2013,Oil,192123.277778
Asia,Eastern Asia,2013,"Solar, wind and other sources",201304
Asia,Eastern Asia,2014,Biofuels and waste,56524.888889
Asia,Eastern Asia,2014,Coal,4998672.22222267
Asia,Eastern Asia,2014,Hydro,1188151
Asia,Eastern Asia,2014,Natural gas,781121.166666778
Asia,Eastern Asia,2014,Nuclear,331334
Asia,Eastern Asia,2014,Oil,141107.444444667
Asia,Eastern Asia,2014,"Solar, wind and other sources",248206
Asia,Eastern Asia,2015,Biofuels and waste,60389.980484
Asia,Eastern Asia,2015,Coal,4839905.866667
Asia,Eastern Asia,2015,Hydro,1244902
Asia,Eastern Asia,2015,Natural gas,784182.833333333
Asia,Eastern Asia,2015,Nuclear,381459
Asia,Eastern Asia,2015,Oil,128571.085555444
Asia,Eastern Asia,2015,"Solar, wind and other sources",302816
Asia,Eastern Asia,2016,Biofuels and waste,75224.4286288889
Asia,Eastern Asia,2016,Coal,4922772.93333344
Asia,Eastern Asia,2016,Hydro,1299090
Asia,Eastern Asia,2016,Natural gas,867556.388888889
Asia,Eastern Asia,2016,Nuclear,425003
Asia,Eastern Asia,2016,Oil,116954.260134444
Asia,Eastern Asia,2016,"Solar, wind and other sources",385240
Asia,Eastern Asia,2017,Biofuels and waste,85450.6684233334
Asia,Eastern Asia,2017,Coal,5247066.75488889
Asia,Eastern Asia,2017,Hydro,1316698.226
Asia,Eastern Asia,2017,Natural gas,878269.466627222
Asia,Eastern Asia,2017,Nuclear,451883.999
Asia,Eastern Asia,2017,Oil,98634.6027837778
Asia,Eastern Asia,2017,"Solar, wind and other sources",503518.933
Asia,Eastern Asia,2018,Biofuels and waste,90392.9541088889
Asia,Eastern Asia,2018,Coal,5576924.02722222
Asia,Eastern Asia,2018,Hydro,1348138.443
Asia,Eastern Asia,2018,Natural gas,891091.180013
Asia,Eastern Asia,2018,Nuclear,520475.772
Asia,Eastern Asia,2018,Oil,77756.6205061111
Asia,Eastern Asia,2018,"Solar, wind and other sources",654303.38
Asia,Eastern Asia,2019,Biofuels and waste,88429.1630822222
Asia,Eastern Asia,2019,Coal,5629602.74744444
Asia,Eastern Asia,2019,Hydro,1417782.974
Asia,Eastern Asia,2019,Natural gas,920777.964832889
Asia,Eastern Asia,2019,Nuclear,590362.077
Asia,Eastern Asia,2019,Oil,61477.1296705556
Asia,Eastern Asia,2019,"Solar, wind and other sources",753906.528
Asia,South-eastern Asia,1990,Biofuels and waste,927
Asia,South-eastern Asia,1990,Coal,30737
Asia,South-eastern Asia,1990,Hydro,32713.4893
Asia,South-eastern Asia,1990,Natural gas,27493.888889
Asia,South-eastern Asia,1990,Oil,73525.1111111111
Asia,South-eastern Asia,1990,"Solar, wind and other sources",6592
Asia,South-eastern Asia,1991,Biofuels and waste,490
Asia,South-eastern Asia,1991,Coal,33330
Asia,South-eastern Asia,1991,Hydro,32755.9267
Asia,South-eastern Asia,1991,Natural gas,32526.111111
Asia,South-eastern Asia,1991,Oil,78901.8888893333
Asia,South-eastern Asia,1991,"Solar, wind and other sources",6860
Asia,South-eastern Asia,1992,Biofuels and waste,490
Asia,South-eastern Asia,1992,Coal,38065
Asia,South-eastern Asia,1992,Hydro,35044.8122
Asia,South-eastern Asia,1992,Natural gas,43797
Asia,South-eastern Asia,1992,Oil,75652.0000002222
Asia,South-eastern Asia,1992,"Solar, wind and other sources",6726
Asia,South-eastern Asia,1993,Biofuels and waste,574
Asia,South-eastern Asia,1993,Coal,33350
Asia,South-eastern Asia,1993,Hydro,36247.8637
Asia,South-eastern Asia,1993,Natural gas,61460
Asia,South-eastern Asia,1993,Oil,78969.9999998889
Asia,South-eastern Asia,1993,"Solar, wind and other sources",6756
Asia,South-eastern Asia,1994,Biofuels and waste,570
Asia,South-eastern Asia,1994,Coal,35817
Asia,South-eastern Asia,1994,Hydro,39846.5498
Asia,South-eastern Asia,1994,Natural gas,82101
Asia,South-eastern Asia,1994,Oil,77374
Asia,South-eastern Asia,1994,"Solar, wind and other sources",7922
Asia,South-eastern Asia,1995,Biofuels and waste,857
Asia,South-eastern Asia,1995,Coal,41388
Asia,South-eastern Asia,1995,Hydro,43380.9894
Asia,South-eastern Asia,1995,Natural gas,90599.388889
Asia,South-eastern Asia,1995,Oil,85546.6111106667
Asia,South-eastern Asia,1995,"Solar, wind and other sources",8346
Asia,South-eastern Asia,1996,Biofuels and waste,1411
Asia,South-eastern Asia,1996,Coal,54615
Asia,South-eastern Asia,1996,Hydro,45779.8368
Asia,South-eastern Asia,1996,Natural gas,108617
Asia,South-eastern Asia,1996,Oil,83233
Asia,South-eastern Asia,1996,"Solar, wind and other sources",8746
Asia,South-eastern Asia,1997,Biofuels and waste,894
Asia,South-eastern Asia,1997,Coal,65513
Asia,South-eastern Asia,1997,Hydro,43045.7388
Asia,South-eastern Asia,1997,Natural gas,116586
Asia,South-eastern Asia,1997,Oil,90825.0000003333
Asia,South-eastern Asia,1997,"Solar, wind and other sources",9678
Asia,South-eastern Asia,1998,Biofuels and waste,863
Asia,South-eastern Asia,1998,Coal,63164
Asia,South-eastern Asia,1998,Hydro,39992.6195
Asia,South-eastern Asia,1998,Natural gas,124145
Asia,South-eastern Asia,1998,Oil,85506.9999996667
Asia,South-eastern Asia,1998,"Solar, wind and other sources",11508.7
Asia,South-eastern Asia,1999,Biofuels and waste,1412
Asia,South-eastern Asia,1999,Coal,75398
Asia,South-eastern Asia,1999,Hydro,50491.8003
Asia,South-eastern Asia,1999,Natural gas,138012
Asia,South-eastern Asia,1999,Oil,78139
Asia,South-eastern Asia,1999,"Solar, wind and other sources",13323.8
Asia,South-eastern Asia,2000,Biofuels and waste,1055
Asia,South-eastern Asia,2000,Coal,89841
Asia,South-eastern Asia,2000,Hydro,55145.8874
Asia,South-eastern Asia,2000,Natural gas,148218
Asia,South-eastern Asia,2000,Oil,71749
Asia,South-eastern Asia,2000,"Solar, wind and other sources",14276.9
Asia,South-eastern Asia,2001,Biofuels and waste,1546
Asia,South-eastern Asia,2001,Coal,97807
Asia,South-eastern Asia,2001,Hydro,55209.1846
Asia,South-eastern Asia,2001,Natural gas,165817
Asia,South-eastern Asia,2001,Oil,60903
Asia,South-eastern Asia,2001,"Solar, wind and other sources",16474.8
Asia,South-eastern Asia,2002,Biofuels and waste,1745
Asia,South-eastern Asia,2002,Coal,101383
Asia,South-eastern Asia,2002,Hydro,53690.4535
Asia,South-eastern Asia,2002,Natural gas,186796
Asia,South-eastern Asia,2002,Oil,62489.9
Asia,South-eastern Asia,2002,"Solar, wind and other sources",16481.9
Asia,South-eastern Asia,2003,Biofuels and waste,2257
Asia,South-eastern Asia,2003,Coal,110877
Asia,South-eastern Asia,2003,Hydro,54471.0044
Asia,South-eastern Asia,2003,Natural gas,213927
Asia,South-eastern Asia,2003,Oil,52649
Asia,South-eastern Asia,2003,"Solar, wind and other sources",16138.9
Asia,South-eastern Asia,2004,Biofuels and waste,2365
Asia,South-eastern Asia,2004,Coal,124574
Asia,South-eastern Asia,2004,Hydro,53848.7588
Asia,South-eastern Asia,2004,Natural gas,234118.47
Asia,South-eastern Asia,2004,Oil,60907
Asia,South-eastern Asia,2004,"Solar, wind and other sources",16934.9
Asia,South-eastern Asia,2005,Biofuels and waste,2663
Asia,South-eastern Asia,2005,Coal,135726
Asia,South-eastern Asia,2005,Hydro,55044.7
Asia,South-eastern Asia,2005,Natural gas,252381.82
Asia,South-eastern Asia,2005,Oil,60428
Asia,South-eastern Asia,2005,"Solar, wind and other sources",16564.3
Asia,South-eastern Asia,2006,Biofuels and waste,2602
Asia,South-eastern Asia,2006,Coal,146175
Asia,South-eastern Asia,2006,Hydro,61859.53
Asia,South-eastern Asia,2006,Natural gas,260733.32
Asia,South-eastern Asia,2006,Oil,61096
Asia,South-eastern Asia,2006,"Solar, wind and other sources",17183.6
Asia,South-eastern Asia,2007,Biofuels and waste,2918.666667
Asia,South-eastern Asia,2007,Coal,162941
Asia,South-eastern Asia,2007,Hydro,65065.3426
Asia,South-eastern Asia,2007,Natural gas,269134.71
Asia,South-eastern Asia,2007,Oil,55739.749033
Asia,South-eastern Asia,2007,"Solar, wind and other sources",17300.0397
Asia,South-eastern Asia,2008,Biofuels and waste,3885
Asia,South-eastern Asia,2008,Coal,153236
Asia,South-eastern Asia,2008,Hydro,69509.3137
Asia,South-eastern Asia,2008,Natural gas,294430.68
Asia,South-eastern Asia,2008,Oil,54913.514
Asia,South-eastern Asia,2008,"Solar, wind and other sources",19091.6695
Asia,South-eastern Asia,2009,Biofuels and waste,5640
Asia,South-eastern Asia,2009,Coal,163946
Asia,South-eastern Asia,2009,Hydro,73631.86
Asia,South-eastern Asia,2009,Natural gas,304184.91
Asia,South-eastern Asia,2009,Oil,48215.0009995556
Asia,South-eastern Asia,2009,"Solar, wind and other sources",19715.55
Asia,South-eastern Asia,2010,Biofuels and waste,6050
Asia,South-eastern Asia,2010,Coal,187579
Asia,South-eastern Asia,2010,Hydro,79792.15
Asia,South-eastern Asia,2010,Natural gas,326839.56
Asia,South-eastern Asia,2010,Oil,56792.81
Asia,South-eastern Asia,2010,"Solar, wind and other sources",19440.401
Asia,South-eastern Asia,2011,Biofuels and waste,7485
Asia,South-eastern Asia,2011,Coal,218852
Asia,South-eastern Asia,2011,Hydro,99693.09
Asia,South-eastern Asia,2011,Natural gas,304249.44
Asia,South-eastern Asia,2011,Oil,61083.2
Asia,South-eastern Asia,2011,"Solar, wind and other sources",19610.381
Asia,South-eastern Asia,2012,Biofuels and waste,7623
Asia,South-eastern Asia,2012,Coal,241745
Asia,South-eastern Asia,2012,Hydro,115108.7
Asia,South-eastern Asia,2012,Natural gas,328735.66
Asia,South-eastern Asia,2012,Oil,49639.5
Asia,South-eastern Asia,2012,"Solar, wind and other sources",20544.643
Asia,South-eastern Asia,2013,Biofuels and waste,10968.4
Asia,South-eastern Asia,2013,Coal,268017
Asia,South-eastern Asia,2013,Hydro,127976
Asia,South-eastern Asia,2013,Natural gas,345064.28
Asia,South-eastern Asia,2013,Oil,40481.0999997778
Asia,South-eastern Asia,2013,"Solar, wind and other sources",25030.867
Asia,South-eastern Asia,2014,Biofuels and waste,11026.6
Asia,South-eastern Asia,2014,Coal,296598
Asia,South-eastern Asia,2014,Hydro,135985.1
Asia,South-eastern Asia,2014,Natural gas,352182.26
Asia,South-eastern Asia,2014,Oil,36266.9
Asia,South-eastern Asia,2014,"Solar, wind and other sources",28495.367
Asia,South-eastern Asia,2015,Biofuels and waste,11581
Asia,South-eastern Asia,2015,Coal,362538.866666667
Asia,South-eastern Asia,2015,Hydro,128273.1
Asia,South-eastern Asia,2015,Natural gas,380937.4
Asia,South-eastern Asia,2015,Oil,26924.1333333333
Asia,South-eastern Asia,2015,"Solar, wind and other sources",24244.347
Asia,South-eastern Asia,2016,Biofuels and waste,24108.5
Asia,South-eastern Asia,2016,Coal,378279.8
Asia,South-eastern Asia,2016,Hydro,151231.84
Asia,South-eastern Asia,2016,Natural gas,352731.4
Asia,South-eastern Asia,2016,Oil,24700.9999997778
Asia,South-eastern Asia,2016,"Solar, wind and other sources",28232.767
Asia,South-eastern Asia,2017,Biofuels and waste,19844.527
Asia,South-eastern Asia,2017,Coal,426827.259
Asia,South-eastern Asia,2017,Hydro,183309.47
Asia,South-eastern Asia,2017,Natural gas,358638.94
Asia,South-eastern Asia,2017,Oil,20632.592
Asia,South-eastern Asia,2017,"Solar, wind and other sources",32259.956
Asia,South-eastern Asia,2018,Biofuels and waste,21962.034
Asia,South-eastern Asia,2018,Coal,473823.03
Asia,South-eastern Asia,2018,Hydro,186595.07
Asia,South-eastern Asia,2018,Natural gas,351591.89
Asia,South-eastern Asia,2018,Oil,18914.032
Asia,South-eastern Asia,2018,"Solar, wind and other sources",33614.086
Asia,South-eastern Asia,2019,Biofuels and waste,24749.251
Asia,South-eastern Asia,2019,Coal,500720.294
Asia,South-eastern Asia,2019,Hydro,178296.105
Asia,South-eastern Asia,2019,Natural gas,366697.826
Asia,South-eastern Asia,2019,Oil,17546.617
Asia,South-eastern Asia,2019,"Solar, wind and other sources",36872.8
Asia,Southern Asia,1990,Biofuels and waste,49.7222222222222
Asia,Southern Asia,1990,Coal,199883.777777778
Asia,Southern Asia,1990,Hydro,101718
Asia,Southern Asia,1990,Natural gas,52712
Asia,Southern Asia,1990,Nuclear,6434
Asia,Southern Asia,1990,Oil,40046
Asia,Southern Asia,1990,"Solar, wind and other sources",32
Asia,Southern Asia,1991,Biofuels and waste,50.2777777777778
Asia,Southern Asia,1991,Coal,225269.222222
Asia,Southern Asia,1991,Hydro,105201
Asia,Southern Asia,1991,Natural gas,57330
Asia,Southern Asia,1991,Nuclear,5909
Asia,Southern Asia,1991,Oil,42808.5
Asia,Southern Asia,1991,"Solar, wind and other sources",39
Asia,Southern Asia,1992,Biofuels and waste,51.6666666666667
Asia,Southern Asia,1992,Coal,242509.277777444
Asia,Southern Asia,1992,Hydro,104695
Asia,Southern Asia,1992,Natural gas,63672
Asia,Southern Asia,1992,Nuclear,7144
Asia,Southern Asia,1992,Oil,44828.0555555555
Asia,Southern Asia,1992,"Solar, wind and other sources",52
Asia,Southern Asia,1993,Biofuels and waste,53.3333333333333
Asia,Southern Asia,1993,Coal,266834.555555778
Asia,Southern Asia,1993,Hydro,108808
Asia,Southern Asia,1993,Natural gas,70408
Asia,Southern Asia,1993,Nuclear,5980
Asia,Southern Asia,1993,Oil,46319.1111111111
Asia,Southern Asia,1993,"Solar, wind and other sources",57
Asia,Southern Asia,1994,Biofuels and waste,54.7222222222222
Asia,Southern Asia,1994,Coal,283095.722222444
Asia,Southern Asia,1994,Hydro,117575
Asia,Southern Asia,1994,Natural gas,80468
Asia,Southern Asia,1994,Nuclear,6145
Asia,Southern Asia,1994,Oil,48904.5555555556
Asia,Southern Asia,1994,"Solar, wind and other sources",182
Asia,Southern Asia,1995,Biofuels and waste,55.8333333333333
Asia,Southern Asia,1995,Coal,323102.833333
Asia,Southern Asia,1995,Hydro,110627
Asia,Southern Asia,1995,Natural gas,80423
Asia,Southern Asia,1995,Nuclear,8493
Asia,Southern Asia,1995,Oil,53218.2777777778
Asia,Southern Asia,1995,"Solar, wind and other sources",498
Asia,Southern Asia,1996,Biofuels and waste,56.9444444444444
Asia,Southern Asia,1996,Coal,342227.333333334
Asia,Southern Asia,1996,Hydro,107109
Asia,Southern Asia,1996,Natural gas,87203
Asia,Southern Asia,1996,Nuclear,9554
Asia,Southern Asia,1996,Oil,58451.7222222222
Asia,Southern Asia,1996,"Solar, wind and other sources",926
Asia,Southern Asia,1997,Biofuels and waste,57.7777777777778
Asia,Southern Asia,1997,Coal,364235.777777778
Asia,Southern Asia,1997,Hydro,110104
Asia,Southern Asia,1997,Natural gas,99974
Asia,Southern Asia,1997,Nuclear,10429
Asia,Southern Asia,1997,Oil,58654.3333333333
Asia,Southern Asia,1997,"Solar, wind and other sources",1037
Asia,Southern Asia,1998,Biofuels and waste,58.888889
Asia,Southern Asia,1998,Coal,384995.111111111
Asia,Southern Asia,1998,Hydro,120310
Asia,Southern Asia,1998,Natural gas,112983
Asia,Southern Asia,1998,Nuclear,12298
Asia,Southern Asia,1998,Oil,53055.8333333333
Asia,Southern Asia,1998,"Solar, wind and other sources",1127
Asia,Southern Asia,1999,Biofuels and waste,910
Asia,Southern Asia,1999,Coal,402865.611111111
Asia,Southern Asia,1999,Hydro,116965
Asia,Southern Asia,1999,Natural gas,125870
Asia,Southern Asia,1999,Nuclear,13533
Asia,Southern Asia,1999,Oil,77546.3888888889
Asia,Southern Asia,1999,"Solar, wind and other sources",1512
Asia,Southern Asia,2000,Biofuels and waste,1278
Asia,Southern Asia,2000,Coal,430472.555555555
Asia,Southern Asia,2000,Hydro,105407.5
Asia,Southern Asia,2000,Natural gas,137272
Asia,Southern Asia,2000,Nuclear,17301
Asia,Southern Asia,2000,Oil,81676.8222226667
Asia,Southern Asia,2000,"Solar, wind and other sources",1622.4
Asia,Southern Asia,2001,Biofuels and waste,1740
Asia,Southern Asia,2001,Coal,449748.655555556
Asia,Southern Asia,2001,Hydro,104352.25
Asia,Southern Asia,2001,Natural gas,146169
Asia,Southern Asia,2001,Nuclear,21472
Asia,Southern Asia,2001,Oil,80456.4277782222
Asia,Southern Asia,2001,"Solar, wind and other sources",2123.852
Asia,Southern Asia,2002,Biofuels and waste,3192.22222222222
Asia,Southern Asia,2002,Coal,473358.133333333
Asia,Southern Asia,2002,Hydro,103161.3
Asia,Southern Asia,2002,Natural gas,159962
Asia,Southern Asia,2002,Nuclear,21130
Asia,Southern Asia,2002,Oil,80603.7099997777
Asia,Southern Asia,2002,"Solar, wind and other sources",2546.949
Asia,Southern Asia,2003,Biofuels and waste,5230.27777777778
Asia,Southern Asia,2003,Coal,521248.333333778
Asia,Southern Asia,2003,Hydro,123262.3
Asia,Southern Asia,2003,Natural gas,181729
Asia,Southern Asia,2003,Nuclear,19540
Asia,Southern Asia,2003,Oil,47487.955556
Asia,Southern Asia,2003,"Solar, wind and other sources",3435.74
Asia,Southern Asia,2004,Biofuels and waste,6490
Asia,Southern Asia,2004,Coal,545130.333333556
Asia,Southern Asia,2004,Hydro,130537.7
Asia,Southern Asia,2004,Natural gas,197854
Asia,Southern Asia,2004,Nuclear,19806
Asia,Southern Asia,2004,Oil,52748.3111113333
Asia,Southern Asia,2004,"Solar, wind and other sources",4308.913
Asia,Southern Asia,2005,Biofuels and waste,7016.22222222222
Asia,Southern Asia,2005,Coal,562517.888889111
Asia,Southern Asia,2005,Hydro,159281.1
Asia,Southern Asia,2005,Natural gas,206418.3
Asia,Southern Asia,2005,Nuclear,19818
Asia,Southern Asia,2005,Oil,49777.9888891111
Asia,Southern Asia,2005,"Solar, wind and other sources",6069.836
Asia,Southern Asia,2006,Biofuels and waste,7815.11111111111
Asia,Southern Asia,2006,Coal,599768.277777778
Asia,Southern Asia,2006,Hydro,177873.3
Asia,Southern Asia,2006,Natural gas,209589.7
Asia,Southern Asia,2006,Nuclear,21090
Asia,Southern Asia,2006,Oil,65402.2111115556
Asia,Southern Asia,2006,"Solar, wind and other sources",9680.953
Asia,Southern Asia,2007,Biofuels and waste,9433.88888888889
Asia,Southern Asia,2007,Coal,598386.166667111
Asia,Southern Asia,2007,Hydro,182015.5
Asia,Southern Asia,2007,Natural gas,271151.833333
Asia,Southern Asia,2007,Nuclear,20034
Asia,Southern Asia,2007,Oil,71728.1888891111
Asia,Southern Asia,2007,"Solar, wind and other sources",11565.959
Asia,Southern Asia,2008,Biofuels and waste,9711
Asia,Southern Asia,2008,Coal,617101.944444333
Asia,Southern Asia,2008,Hydro,162518.2
Asia,Southern Asia,2008,Natural gas,289582.433333
Asia,Southern Asia,2008,Nuclear,16331
Asia,Southern Asia,2008,Oil,95080.3222222222
Asia,Southern Asia,2008,"Solar, wind and other sources",13541.907
Asia,Southern Asia,2009,Biofuels and waste,11663
Asia,Southern Asia,2009,Coal,608542.944444222
Asia,Southern Asia,2009,Hydro,157418.1
Asia,Southern Asia,2009,Natural gas,356620.6
Asia,Southern Asia,2009,Nuclear,21530
Asia,Southern Asia,2009,Oil,100476.888888444
Asia,Southern Asia,2009,"Solar, wind and other sources",18430.243
Asia,Southern Asia,2010,Biofuels and waste,14182
Asia,Southern Asia,2010,Coal,664159.833333556
Asia,Southern Asia,2010,Hydro,173539.6
Asia,Southern Asia,2010,Natural gas,363018.6
Asia,Southern Asia,2010,Nuclear,29686
Asia,Southern Asia,2010,Oil,81748.0666668889
Asia,Southern Asia,2010,"Solar, wind and other sources",18971.854
Asia,Southern Asia,2011,Biofuels and waste,16967
Asia,Southern Asia,2011,Coal,682029.222222556
Asia,Southern Asia,2011,Hydro,161210
Asia,Southern Asia,2011,Natural gas,351290
Asia,Southern Asia,2011,Nuclear,37879
Asia,Southern Asia,2011,Oil,102826.377778111
Asia,Southern Asia,2011,"Solar, wind and other sources",23695.929
Asia,Southern Asia,2012,Biofuels and waste,19671
Asia,Southern Asia,2012,Coal,754909.222222556
Asia,Southern Asia,2012,Hydro,171522.5
Asia,Southern Asia,2012,Natural gas,334556
Asia,Southern Asia,2012,Nuclear,39271
Asia,Southern Asia,2012,Oil,109281.555555333
Asia,Southern Asia,2012,"Solar, wind and other sources",28767.128
Asia,Southern Asia,2013,Biofuels and waste,29237.388889
Asia,Southern Asia,2013,Coal,852244.611110778
Asia,Southern Asia,2013,Hydro,205966.889
Asia,Southern Asia,2013,Natural gas,314085.777778
Asia,Southern Asia,2013,Nuclear,43327
Asia,Southern Asia,2013,Oil,150610.491555667
Asia,Southern Asia,2013,"Solar, wind and other sources",37825.489
Asia,Southern Asia,2014,Biofuels and waste,32563.611111
Asia,Southern Asia,2014,Coal,1002984.27777756
Asia,Southern Asia,2014,Hydro,192470.04
Asia,Southern Asia,2014,Natural gas,335363.333333
Asia,Southern Asia,2014,Nuclear,45664
Asia,Southern Asia,2014,Oil,130581.593333111
Asia,Southern Asia,2014,"Solar, wind and other sources",33174.162
Asia,Southern Asia,2015,Biofuels and waste,34175.555556
Asia,Southern Asia,2015,Coal,1059073.25555544
Asia,Southern Asia,2015,Hydro,187461.76
Asia,Southern Asia,2015,Natural gas,389672.944444
Asia,Southern Asia,2015,Nuclear,46132
Asia,Southern Asia,2015,Oil,75266.7555555556
Asia,Southern Asia,2015,"Solar, wind and other sources",38858.322
Asia,Southern Asia,2016,Biofuels and waste,56237
Asia,Southern Asia,2016,Coal,1065235.422222
Asia,Southern Asia,2016,Hydro,192170.77
Asia,Southern Asia,2016,Natural gas,415791.833333
Asia,Southern Asia,2016,Nuclear,49138
Asia,Southern Asia,2016,Oil,69697.3516667778
Asia,Southern Asia,2016,"Solar, wind and other sources",86242.372
Asia,Southern Asia,2017,Biofuels and waste,58765.166667
Asia,Southern Asia,2017,Coal,1097987.515556
Asia,Southern Asia,2017,Hydro,192102.47
Asia,Southern Asia,2017,Natural gas,443682.3
Asia,Southern Asia,2017,Nuclear,52727
Asia,Southern Asia,2017,Oil,66800.3444444444
Asia,Southern Asia,2017,"Solar, wind and other sources",112485.472
Asia,Southern Asia,2018,Biofuels and waste,61455.127
Asia,Southern Asia,2018,Coal,1127681.869
Asia,Southern Asia,2018,Hydro,198350.21
Asia,Southern Asia,2018,Natural gas,449037.7
Asia,Southern Asia,2018,Nuclear,55176
Asia,Southern Asia,2018,Oil,72095.406
Asia,Southern Asia,2018,"Solar, wind and other sources",109609.11
Asia,Southern Asia,2019,Biofuels and waste,61906.452
Asia,Southern Asia,2019,Coal,1139959.363
Asia,Southern Asia,2019,Hydro,226691.644
Asia,Southern Asia,2019,Natural gas,481333.436
Asia,Southern Asia,2019,Nuclear,62753.78
Asia,Southern Asia,2019,Oil,54512.423
Asia,Southern Asia,2019,"Solar, wind and other sources",127576.799
Asia,Western Asia,1990,Biofuels and waste,0
Asia,Western Asia,1990,Coal,30649
Asia,Western Asia,1990,Hydro,25489
Asia,Western Asia,1990,Natural gas,90815.6666666667
Asia,Western Asia,1990,Oil,101519.333333
Asia,Western Asia,1990,"Solar, wind and other sources",80
Asia,Western Asia,1991,Biofuels and waste,38
Asia,Western Asia,1991,Coal,33041
Asia,Western Asia,1991,Hydro,25096
Asia,Western Asia,1991,Natural gas,88355.6666666667
Asia,Western Asia,1991,Oil,95353.3333332222
Asia,Western Asia,1991,"Solar, wind and other sources",81
Asia,Western Asia,1992,Biofuels and waste,47
Asia,Western Asia,1992,Coal,39204
Asia,Western Asia,1992,Hydro,40656
Asia,Western Asia,1992,Natural gas,106198
Asia,Western Asia,1992,Oil,126746.972222111
Asia,Western Asia,1992,"Solar, wind and other sources",70
Asia,Western Asia,1993,Biofuels and waste,56
Asia,Western Asia,1993,Coal,39928
Asia,Western Asia,1993,Hydro,50350
Asia,Western Asia,1993,Natural gas,106332.500000667
Asia,Western Asia,1993,Oil,135600
Asia,Western Asia,1993,"Solar, wind and other sources",78
Asia,Western Asia,1994,Biofuels and waste,51
Asia,Western Asia,1994,Coal,45461
Asia,Western Asia,1994,Hydro,46716
Asia,Western Asia,1994,Natural gas,115496.333333444
Asia,Western Asia,1994,Oil,151836.666666444
Asia,Western Asia,1994,"Solar, wind and other sources",79
Asia,Western Asia,1995,Biofuels and waste,222
Asia,Western Asia,1995,Coal,47070
Asia,Western Asia,1995,Hydro,48074
Asia,Western Asia,1995,Natural gas,126491.111110667
Asia,Western Asia,1995,Nuclear,304
Asia,Western Asia,1995,Oil,151811.888888778
Asia,Western Asia,1995,"Solar, wind and other sources",86
Asia,Western Asia,1996,Biofuels and waste,176
Asia,Western Asia,1996,Coal,52956
Asia,Western Asia,1996,Hydro,53550
Asia,Western Asia,1996,Natural gas,148232.305555556
Asia,Western Asia,1996,Nuclear,2324
Asia,Western Asia,1996,Oil,139342.694444
Asia,Western Asia,1996,"Solar, wind and other sources",84
Asia,Western Asia,1997,Biofuels and waste,294
Asia,Western Asia,1997,Coal,58833
